,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
1084,-4.08527,-3.84932,0.624014,-251.742,10.4069,-88.5529,-70.5055,41.8471,54.8725,-9.49114,2353.95,166.136,77.3278,7253.17,2400.86,-67.0704,46.276
1085,-4.09611,-3.84932,0.624743,-252.19,9.60989,-89.748,-70.4807,41.4089,54.1164,-9.01916,2354.08,173.115,77.1787,7129.12,2400.86,-66.8146,46.276
1086,-4.08597,-3.84932,0.624066,-249.656,8.97537,-87.617,-69.7988,41.2182,54.8702,-9.07298,2354.2,177.15,74.8283,6667.14,2400.87,-66.1281,46.2758
1087,-4.09538,-3.84932,0.624688,-253.14,8.92657,-89.2203,-72.6103,42.709,53.6343,-9.33881,2354.08,173.066,76.4491,6978.32,2400.86,-66.7502,46.276
1088,-4.08673,-3.84932,0.624124,-250.061,10.0705,-87.8249,-69.6758,41.541,54.6169,-9.14404,2354.09,172.761,75.8778,6906.6,2400.87,-66.5809,46.2759
1089,-4.09459,-3.83673,0.624631,-252.837,8.77956,-89.2228,-72.0475,42.5059,54.0429,-9.49294,2354.04,169.922,76.3878,7011.19,2400.86,-66.9025,46.276
1090,-4.08753,-3.84891,0.624183,-250.31,10.0989,-87.0478,-71.124,41.8905,54.7602,-10.7349,2354.07,171.694,75.8486,6916.47,2400.86,-66.6796,46.2759
1091,-4.09376,-3.83522,0.624569,-253.283,6.84013,-90.1365,-72.5011,41.0323,54.9029,-10.2964,2354.17,175.952,75.6803,6831.43,2400.87,-66.4155,46.2759
1092,-4.0884,-3.84932,0.624245,-251.552,12.9962,-87.2778,-70.6993,42.8888,54.4993,-10.4323,2353.92,166.024,77.816,7344.81,2400.86,-67.1528,46.276
1093,-4.0929,-3.84932,0.624506,-253.957,7.23967,-90.686,-73.0755,42.7944,52.8605,-8.66638,2354.07,171.088,76.4628,6994.75,2400.86,-66.8882,46.276
1094,-4.08927,-3.84932,0.624309,-250.282,10.9745,-85.6662,-72.4136,43.7236,53.605,-10.2239,2354.19,177.848,74.5353,6589.66,2400.87,-66.3743,46.2758
1095,-4.092,-3.84932,0.624441,-253.481,4.28745,-90.4046,-74.253,41.2077,53.9205,-10.4798,2354.16,173.297,74.8503,6705.65,2400.87,-66.4497,46.276
1096,-4.09017,-3.84932,0.624375,-249.491,12.0541,-86.9443,-68.9419,41.5456,55.3852,-10.0665,2354.14,176.218,76.115,6913.74,2400.87,-66.5155,46.2758
1097,-4.09109,-3.84932,0.624375,-254.59,6.24236,-90.9358,-73.2406,42.054,54.1575,-8.534,2354.16,175.56,76.0843,6872.6,2400.87,-66.7015,46.276
1098,-4.09109,-3.84932,0.62444,-248.444,10.7962,-85.605,-70.2244,41.9984,54.6607,-10.4303,2354.07,170.692,74.7299,6733.41,2400.87,-66.5049,46.2758
1099,-4.09019,-3.76499,0.624311,-254.975,4.54591,-92.8057,-72.9902,39.9001,54.0798,-9.61839,2354.1,172.191,76.7529,7059.05,2400.87,-66.6644,46.276
1100,-4.09198,-3.84932,0.624505,-249.857,13.4966,-85.9829,-69.7907,42.7164,54.5248,-9.41641,2354.05,173.141,76.6681,7029.74,2400.86,-66.7905,46.2759
1101,-4.08928,-3.5974,0.624246,-255.079,4.63187,-92.6832,-73.4474,39.6949,54.1227,-10.7547,2354.09,171.444,76.6438,7047.35,2400.87,-66.6976,46.276
1102,-4.09288,-3.84891,0.624568,-249.541,12.2398,-85.6757,-70.7142,42.2344,54.6409,-10.4721,2354.12,175.15,75.5146,6806.55,2400.86,-66.5087,46.2758
1103,-4.0884,-3.45349,0.624184,-256.921,3.02752,-94.5573,-74.9453,39.2102,53.0043,-10.1782,2354.09,171.971,76.7438,7042.19,2400.87,-66.867,46.2761
1104,-4.09374,-3.84932,0.624629,-248.652,11.7946,-84.1984,-71.1363,42.8248,56.019,-11.9529,2354.17,176.054,74.3652,6607.25,2400.87,-66.2433,46.2758
1105,-4.08755,-3.3375,0.624124,-256.607,0.614807,-94.5543,-76.3231,39.486,51.7768,-9.73115,2354.19,175.099,75.2157,6736.99,2400.87,-66.54,46.276
1106,-4.09458,-3.84932,0.624688,-248.426,11.9404,-85.1188,-70.1257,42.2559,55.0001,-10.7999,2354.11,174.139,75.2371,6791.83,2400.87,-66.587,46.2758
1107,-4.08674,-3.25047,0.624068,-256.636,1.10543,-95.4351,-74.7127,37.9439,53.2981,-10.7454,2354.09,169.913,76.4423,7056.79,2400.87,-66.7767,46.276
1108,-4.09537,-3.81472,0.624742,-248.843,12.4061,-84.2275,-71.1153,43.2022,54.7436,-9.86488,2354.09,173.259,74.9702,6717.81,2400.86,-66.6211,46.2758
1109,-4.08598,-3.18998,0.624015,-256.68,2.73903,-94.1939,-75.019,39.6924,53.2208,-10.4868,2354.07,169.775,76.6902,7068.74,2400.87,-66.9896,46.2761
1110,-4.0961,-3.63221,0.624792,-248.963,13.2241,-87.1028,-68.2227,41.6302,53.638,-8.39053,2353.97,168.438,77.2057,7207.33,2400.86,-66.9805,46.2759
1111,-4.08529,-3.15713,0.623967,-257.321,0.192382,-95.2926,-76.1475,38.2957,53.4674,-11.365,2354.17,173.968,75.6918,6852.02,2400.87,-66.6573,46.276
1112,-4.09678,-3.47851,0.624837,-247.947,12.2709,-85.1053,-69.5764,42.4759,54.9408,-10.6273,2354.22,179.58,74.532,6599.17,2400.87,-66.2345,46.2757
1113,-4.08466,-3.14544,0.623924,-258.286,2.04735,-96.6289,-75.6865,38.514,50.8824,-9.81845,2354.02,168.62,77.8463,7287.28,2400.86,-67.1963,46.2761
1114,-4.09736,-3.35489,0.624877,-247.857,11.1611,-85.265,-69.7224,41.0213,55.5839,-11.5775,2354.02,168.168,74.9913,6841.7,2400.86,-66.5207,46.2758
1115,-4.08411,-3.13568,0.623888,-258.186,3.84753,-96.3296,-73.9171,39.4359,52.5707,-8.64624,2354.1,173.53,77.9551,7230.69,2400.87,-67.2639,46.2761
1116,-4.09787,-3.25852,0.624911,-249.547,13.5376,-84.7745,-71.2004,44.2611,53.869,-9.92171,2354.13,176.164,75.4419,6761.89,2400.86,-66.5078,46.2758
1117,-4.08363,-3.15201,0.623856,-256.617,2.35495,-94.0964,-75.0891,39.914,53.4263,-9.64886,2354.08,170.201,76.3499,7002.45,2400.87,-67.0452,46.2761
1118,-4.09831,-3.19086,0.624938,-249.921,13.3107,-86.1874,-70.6333,43.3197,53.5269,-10.3822,2354.06,173.197,76.4184,6987.21,2400.86,-66.8016,46.2759
1119,-4.08326,-3.19624,0.623832,-256.8,2.94198,-95.4902,-73.5574,38.7737,53.3833,-9.18853,2354.06,170.095,77.5831,7239.17,2400.87,-66.8503,46.2761
1120,-4.09864,-3.14913,0.624959,-249.006,12.6094,-85.484,-69.7584,42.2788,55.0791,-9.73871,2354.0,169.195,75.8804,6949.85,2400.86,-66.7793,46.2759
1121,-4.08297,-3.26672,0.623816,-256.87,2.92542,-92.6893,-77.0076,41.2618,52.8452,-11.3742,2354.14,173.349,75.5869,6814.12,2400.87,-66.9974,46.2761
1122,-4.09887,-3.13559,0.624973,-249.85,12.661,-85.7582,-70.745,42.6382,54.736,-10.7683,2354.05,171.867,75.9837,6935.9,2400.86,-66.5957,46.2758
1123,-4.08277,-3.3656,0.623806,-255.755,5.5456,-91.88,-74.7164,41.9435,52.694,-9.17383,2354.12,174.165,76.3621,6924.42,2400.86,-66.7743,46.2761
1124,-4.09902,-3.14786,0.62498,-249.663,12.448,-85.5589,-70.852,43.2967,54.2372,-9.78771,2354.13,175.724,75.4372,6772.78,2400.86,-66.5082,46.2758
1125,-4.08268,-3.49201,0.623803,-255.149,4.29188,-92.8377,-73.7635,40.0533,53.4486,-10.0343,2354.1,172.009,76.3664,6983.76,2400.87,-66.7219,46.276
1126,-4.09905,-3.15929,0.624978,-250.696,12.4346,-85.9254,-72.026,43.6606,53.8576,-11.0712,2354.08,173.632,75.8751,6876.47,2400.86,-66.5925,46.2759
1127,-4.0827,-3.64855,0.623807,-253.901,4.62433,-91.4061,-73.1734,40.5473,54.5344,-10.0738,2354.12,171.845,75.619,6867.25,2400.87,-66.6225,46.276
1128,-4.099,-3.19457,0.62497,-252.562,14.9411,-87.734,-70.7286,43.8476,53.0941,-8.67297,2353.9,167.487,79.1957,7551.94,2400.85,-67.8432,46.276
1129,-4.08281,-3.83422,0.623819,-254.168,5.52966,-91.093,-73.7283,41.4637,53.4008,-10.0788,2354.15,174.557,75.6838,6837.9,2400.87,-66.7879,46.276
1130,-4.09883,-3.25781,0.624956,-250.904,11.6521,-86.5075,-71.6447,42.5859,54.9925,-11.7237,2354.01,169.445,76.3482,7033.17,2400.86,-66.9217,46.2759
1131,-4.08301,-3.84932,0.623838,-253.047,6.39457,-89.253,-73.7858,41.9157,53.8351,-10.311,2354.14,173.591,75.092,6724.27,2400.87,-66.675,46.276
1132,-4.09857,-3.34757,0.624934,-249.673,10.5881,-87.0012,-70.3915,42.6174,53.2126,-8.05981,2354.11,173.789,75.4839,6800.76,2400.87,-66.5495,46.2759
1133,-4.08332,-3.84932,0.623863,-252.686,6.80085,-88.9935,-73.0503,41.6127,54.7835,-10.5871,2354.17,175.439,75.1532,6727.69,2400.87,-66.5537,46.2759
1134,-4.09822,-3.4665,0.624904,-250.217,9.85609,-87.5822,-70.5795,41.425,54.5176,-10.3368,2354.1,172.52,75.591,6855.31,2400.87,-66.4996,46.2759
1135,-4.08373,-3.84932,0.623895,-252.759,7.19587,-87.9112,-74.0954,42.6291,54.9221,-10.8711,2354.16,174.922,74.722,6646.49,2400.87,-66.545,46.2759
1136,-4.09777,-3.61332,0.62487,-250.297,10.0464,-87.6698,-69.904,41.2826,55.3329,-9.57936,2354.12,174.011,75.865,6879.54,2400.87,-66.4346,46.2759
1137,-4.08421,-3.84891,0.623933,-252.482,9.12431,-89.0638,-71.6385,41.3553,55.0265,-11.2157,2354.03,169.396,77.0017,7158.92,2400.86,-67.0073,46.276
1138,-4.09725,-3.77637,0.624829,-251.873,10.3387,-88.4566,-71.2307,42.0776,54.7756,-10.9687,2354.04,171.178,76.743,7082.93,2400.86,-66.8964,46.2759
1139,-4.08478,-3.84932,0.623978,-251.963,9.66734,-88.5044,-70.9753,41.5497,55.9776,-11.155,2354.11,173.68,76.4418,7010.9,2400.87,-66.8143,46.2759
1140,-4.09662,-3.84932,0.624782,-252.331,10.4566,-88.4029,-71.4955,42.5356,54.9773,-10.8446,2354.07,172.478,76.6791,7048.97,2400.86,-66.7827,46.276
1141,-4.08543,-3.84932,0.624025,-253.478,11.3808,-90.0089,-71.0906,41.8812,53.6291,-9.83694,2354.03,172.188,78.2323,7316.94,2400.86,-67.1106,46.276
1142,-4.09596,-3.84932,0.624731,-252.075,8.37347,-88.4268,-72.5497,42.2294,54.2845,-10.7582,2354.14,174.355,75.4275,6794.61,2400.87,-66.5442,46.2759
1143,-4.08614,-3.84932,0.624079,-250.69,9.88573,-88.298,-69.9554,41.3872,54.915,-9.52175,2354.03,169.5,76.4697,7062.85,2400.86,-66.6871,46.2759
1144,-4.09521,-3.84932,0.624675,-251.443,7.25366,-89.6048,-70.8445,40.6008,54.9971,-10.1278,2354.21,177.596,75.3492,6772.74,2400.87,-66.442,46.2758
1145,-4.08692,-3.84932,0.624136,-251.89,11.2437,-88.4692,-71.3109,43.0063,52.973,-9.4899,2354.01,170.065,76.8863,7104.21,2400.86,-66.8908,46.276
1146,-4.09441,-3.83438,0.624617,-251.795,6.85329,-89.5123,-71.5817,40.9838,54.3638,-9.51639,2354.15,173.691,75.2261,6772.36,2400.87,-66.4718,46.2759
1147,-4.08773,-3.84932,0.624197,-250.8,11.7569,-86.2009,-71.0457,42.212,56.3104,-11.886,2354.08,173.195,76.2287,6969.77,2400.86,-66.6593,46.2759
1148,-4.09357,-3.83806,0.624555,-252.917,7.94338,-89.907,-71.4693,41.6785,54.7223,-9.07909,2354.13,174.372,76.3117,6946.51,2400.87,-66.6044,46.276
1149,-4.08858,-3.84932,0.624261,-250.087,10.3193,-87.3506,-70.4113,40.9142,55.1768,-11.396,2354.06,171.003,76.0473,6983.58,2400.86,-66.71,46.2759
1150,-4.09269,-3.84932,0.624491,-253.966,6.82001,-91.2166,-72.7722,41.7434,52.8576,-9.02568,2354.06,170.833,76.6988,7051.9,2400.86,-66.9885,46.276
1151,-4.08947,-3.84932,0.624324,-251.076,12.6175,-85.2877,-72.6753,44.8429,53.8106,-9.9272,2354.14,177.56,75.6603,6783.15,2400.86,-66.6661,46.2759
1152,-4.09179,-3.84932,0.624426,-253.829,6.00205,-90.6379,-73.0303,41.5238,54.1983,-9.27942,2354.12,173.211,75.8995,6879.28,2400.87,-66.6078,46.276
1153,-4.09038,-3.84932,0.624389,-250.466,11.9901,-86.5377,-71.1728,42.6295,54.3195,-11.0251,2354.11,175.075,75.8889,6868.7,2400.86,-66.6521,46.2759
1154,-4.0909,-3.84932,0.62436,-254.88,4.22669,-92.1705,-74.262,40.7877,53.1384,-9.80628,2354.17,174.95,75.3678,6757.09,2400.87,-66.6892,46.276
1155,-4.09129,-3.84932,0.624455,-249.304,12.1685,-86.0781,-70.016,43.0251,53.7743,-8.66625,2354.14,176.371,75.6319,6809.76,2400.87,-66.4407,46.2758
1156,-4.08998,-3.72915,0.624296,-256.175,5.32293,-92.7078,-74.5373,41.0765,53.2189,-10.026,2354.09,173.019,77.2149,7113.37,2400.86,-66.9936,46.2761
1157,-4.0922,-3.84932,0.624519,-250.01,13.2407,-86.9953,-69.4529,42.3546,53.9886,-9.59789,2353.97,168.422,77.1654,7193.54,2400.86,-67.0156,46.2759
1158,-4.08909,-3.56253,0.624232,-255.624,2.39967,-94.5983,-73.3581,38.0173,54.1029,-10.5933,2354.09,170.525,76.5329,7061.92,2400.87,-66.6392,46.276
1159,-4.09308,-3.84891,0.624582,-249.802,13.0057,-85.0212,-71.1082,43.1581,55.0815,-10.8399,2354.08,173.546,75.7249,6859.95,2400.86,-66.7316,46.2759
1160,-4.08821,-3.42442,0.62417,-255.862,2.14349,-94.1517,-74.7048,39.4298,52.8869,-10.085,2354.15,173.537,75.6677,6849.39,2400.87,-66.7142,46.276
1161,-4.09394,-3.84932,0.624643,-249.275,11.7683,-85.1599,-71.6608,43.1134,53.8214,-10.7089,2354.16,176.847,74.9131,6677.62,2400.87,-66.354,46.2758
1162,-4.08736,-3.31556,0.624111,-256.172,1.99241,-92.6512,-76.6489,41.3685,52.5373,-10.1149,2354.19,175.072,74.791,6652.54,2400.87,-66.5367,46.276
1163,-4.09477,-3.84932,0.6247,-249.741,13.521,-85.2906,-71.1494,44.2254,53.0678,-9.35194,2354.07,173.624,75.9901,6889.99,2400.86,-66.6908,46.2759
1164,-4.08657,-3.23367,0.624056,-256.398,2.1486,-95.1592,-73.8077,39.2514,53.3191,-8.9108,2353.99,165.203,77.2934,7260.07,2400.86,-67.0751,46.2761
1165,-4.09554,-3.77086,0.624754,-249.27,13.0339,-85.8528,-70.0653,42.3602,54.4311,-10.8293,2354.0,169.59,76.1346,6998.74,2400.86,-66.7989,46.2758
1167,-4.09625,-3.5943,0.624803,-248.512,13.0917,-85.3141,-69.0911,42.0564,55.4405,-10.2232,2354.01,169.413,76.2056,7020.38,2400.86,-66.7277,46.2759
1168,-4.08514,-3.15294,0.623957,-256.331,1.17055,-94.8291,-74.5197,38.5135,54.0372,-10.5604,2354.11,170.81,76.2666,7005.57,2400.87,-66.6697,46.276
1169,-4.09691,-3.44808,0.624848,-249.619,13.3522,-85.7281,-70.419,42.9039,54.1641,-10.2733,2354.06,173.504,76.2688,6957.87,2400.86,-66.8859,46.2759
1170,-4.08452,-3.14105,0.623916,-255.83,2.24384,-93.3284,-74.7924,40.3939,53.5809,-9.54732,2354.16,173.513,75.5567,6810.4,2400.87,-66.8454,46.276
1171,-4.09748,-3.33014,0.624886,-249.49,14.0395,-86.4171,-68.638,41.6864,55.2242,-9.81024,2354.03,171.861,77.372,7197.87,2400.86,-66.9281,46.2759
1172,-4.08398,-3.13669,0.62388,-257.109,3.81045,-94.2333,-74.3249,40.1011,54.2135,-10.1526,2354.08,171.714,77.3021,7155.63,2400.87,-66.7533,46.2761
1173,-4.09797,-3.24122,0.624918,-249.628,13.3304,-86.4507,-69.8955,42.5629,53.5617,-9.68912,2354.03,172.219,76.837,7080.58,2400.86,-66.6679,46.2759
1174,-4.08354,-3.15998,0.623851,-257.174,4.32324,-93.6812,-74.7003,41.007,53.5961,-8.72136,2354.03,169.035,77.3923,7181.18,2400.86,-67.2336,46.2761
1175,-4.09838,-3.17872,0.624944,-248.968,12.9482,-85.3158,-69.8662,42.1192,55.4974,-10.9391,2354.09,173.864,75.749,6880.12,2400.86,-66.6514,46.2758
1176,-4.08318,-3.20941,0.623829,-256.935,2.33243,-94.7951,-75.28,39.849,52.0134,-9.14391,2354.12,173.121,76.6245,7009.72,2400.87,-66.8169,46.2761
1177,-4.0987,-3.14403,0.624963,-249.913,12.8855,-86.1723,-70.5378,42.8342,53.6551,-9.3432,2354.12,176.48,75.7241,6811.58,2400.86,-66.7428,46.2758
1178,-4.08291,-3.28693,0.623812,-256.587,3.86239,-93.5553,-74.976,40.011,53.1008,-10.121,2354.2,178.036,76.3593,6903.93,2400.87,-66.6655,46.276
1179,-4.09892,-3.13569,0.624974,-250.155,13.6205,-86.076,-70.3982,43.4613,53.9898,-9.69511,2354.02,171.68,76.9407,7098.22,2400.86,-66.7867,46.2759
1180,-4.08276,-3.39147,0.623803,-255.843,4.09398,-92.6848,-74.6073,40.2819,54.1169,-10.5182,2354.06,170.007,76.4842,7044.74,2400.86,-66.8855,46.276
1181,-4.09904,-3.14992,0.624979,-250.295,12.0613,-85.0258,-72.5769,43.5452,54.1618,-11.1519,2354.11,174.755,75.2839,6752.66,2400.86,-66.5792,46.2759
1182,-4.08269,-3.52548,0.623802,-254.786,4.9673,-91.7319,-73.3862,40.677,54.9826,-10.2038,2354.11,172.568,76.2144,6953.89,2400.87,-66.7398,46.276
1183,-4.09906,-3.16456,0.624977,-249.235,11.7729,-86.2244,-69.4633,41.4793,55.5155,-9.9346,2354.09,173.103,75.9693,6927.21,2400.86,-66.4148,46.2758
1184,-4.08272,-3.6878,0.623808,-254.816,5.60153,-91.8629,-73.4539,40.7442,53.7276,-9.59076,2354.15,175.09,76.2401,6915.44,2400.87,-66.7151,46.276
1185,-4.09898,-3.20654,0.624967,-250.983,13.0426,-86.9849,-70.8782,43.4654,53.4273,-9.83468,2354.07,174.767,76.9074,7041.04,2400.86,-66.9058,46.2759
1186,-4.08285,-3.84932,0.623822,-254.0,6.64002,-90.9315,-72.7985,42.077,53.2495,-8.10207,2354.17,176.515,75.8063,6808.41,2400.87,-66.699,46.276
1187,-4.09879,-3.27544,0.624951,-249.939,11.2151,-85.9309,-71.1649,43.1779,54.2491,-9.2782,2354.12,174.587,75.304,6768.1,2400.86,-66.4481,46.2759
1188,-4.08309,-3.84932,0.623842,-255.134,8.06438,-91.8903,-72.4153,41.0994,54.003,-9.70285,2353.98,167.945,78.2962,7383.62,2400.86,-67.2149,46.2761
1189,-4.09851,-3.37226,0.624927,-251.375,11.8265,-87.2627,-71.1234,42.3582,54.6776,-10.4896,2354.03,171.032,76.6932,7068.83,2400.86,-66.8575,46.2759
1190,-4.08342,-3.84932,0.62387,-253.817,8.77759,-89.765,-72.5828,42.1077,54.4193,-10.1828,2353.99,167.825,77.2344,7190.32,2400.86,-67.2317,46.2761
1191,-4.09812,-3.49687,0.624897,-250.477,11.2813,-88.2078,-68.9602,41.4114,55.0769,-9.10861,2353.95,165.963,77.0846,7212.73,2400.86,-66.9828,46.2759
1192,-4.08383,-3.84932,0.623903,-253.784,9.23028,-89.9295,-72.5683,42.4173,53.4212,-9.46214,2354.09,174.077,76.8623,7023.85,2400.86,-66.8467,46.276
1193,-4.09766,-3.65132,0.624861,-251.996,10.8475,-88.4087,-71.2874,42.3448,53.8152,-9.47528,2354.07,173.316,76.897,7062.47,2400.86,-66.7384,46.2759
1194,-4.08433,-3.84891,0.623943,-251.66,7.93407,-88.0188,-72.4122,42.5332,54.5452,-9.90914,2354.17,175.965,75.0557,6710.43,2400.87,-66.5009,46.2759
1195,-4.09711,-3.80272,0.624818,-251.265,9.84115,-88.4524,-70.4026,41.5983,54.824,-9.352,2354.11,173.865,76.0321,6905.5,2400.87,-66.6392,46.2759
1196,-4.08492,-3.84932,0.623988,-251.743,9.16536,-88.5721,-71.3123,41.8275,54.6753,-10.0725,2354.0,167.65,76.4999,7084.93,2400.86,-66.9927,46.276
1197,-4.09647,-3.84932,0.624771,-251.733,9.8117,-88.0082,-71.4883,42.4326,55.1621,-10.9558,2354.01,168.541,76.4499,7065.33,2400.86,-67.1076,46.276
1198,-4.08558,-3.84932,0.624037,-251.956,10.3653,-87.4675,-72.1315,42.783,54.8695,-10.7766,2354.08,172.992,76.3721,6986.08,2400.86,-66.7891,46.2759
1199,-4.09579,-3.84932,0.624719,-251.303,8.72226,-88.9555,-70.5114,41.7192,54.2152,-8.56069,2354.11,173.199,76.1195,6933.57,2400.87,-66.5432,46.2759
1200,-4.08631,-3.84932,0.624091,-251.118,9.56662,-89.1469,-70.1566,40.4126,54.5256,-10.3426,2354.06,171.427,76.7145,7076.57,2400.86,-66.6081,46.2759
1201,-4.09504,-3.84932,0.624662,-251.277,7.05148,-90.8335,-69.1421,38.2116,55.718,-9.87039,2354.05,168.664,76.5633,7128.34,2400.87,-66.729,46.2759
1202,-4.0871,-3.84932,0.62415,-250.245,10.5304,-87.741,-69.3571,40.5292,56.1112,-10.4725,2354.05,170.762,76.5625,7074.17,2400.86,-66.4041,46.2759
1203,-4.09421,-3.83259,0.624603,-253.495,8.53311,-90.2614,-71.7455,41.1691,55.3725,-11.0514,2353.96,165.912,77.3013,7253.18,2400.86,-67.2004,46.276
1204,-4.08791,-3.84932,0.624211,-251.047,11.2121,-87.5252,-70.9163,41.7937,54.76,-11.0672,2354.04,170.903,76.6528,7063.86,2400.86,-66.9777,46.2759
1205,-4.09337,-3.84338,0.62454,-253.092,6.66115,-90.7619,-71.7093,40.1501,55.1992,-10.8807,2354.02,167.846,76.6137,7121.57,2400.86,-66.9033,46.276
1206,-4.08879,-3.84891,0.624274,-250.427,12.1412,-86.1034,-70.9488,43.0776,54.8341,-10.4287,2354.06,171.873,75.8665,6906.05,2400.86,-66.8124,46.2759
1207,-4.0925,-3.84932,0.624477,-253.891,6.61322,-91.6131,-71.8697,40.7035,53.9626,-8.69662,2354.02,168.341,77.167,7174.78,2400.86,-66.9702,46.276
1208,-4.08967,-3.84932,0.62434,-250.24,11.8271,-87.2035,-69.9604,42.0467,53.9491,-8.78493,2354.04,171.577,76.6634,7054.87,2400.86,-66.7536,46.2759
1209,-4.09158,-3.84932,0.624411,-254.318,5.17361,-92.1442,-72.7675,40.33,53.7959,-9.55239,2354.04,168.375,76.6017,7082.98,2400.86,-66.859,46.276
1210,-4.09058,-3.84932,0.624405,-250.136,12.4827,-85.626,-71.2618,43.511,54.3407,-10.358,2354.1,174.551,75.8181,6858.73,2400.86,-66.6711,46.2759
1211,-4.09068,-3.83046,0.624346,-255.833,6.26853,-92.1898,-73.7532,41.4492,54.2302,-10.2338,2354.13,174.755,77.0038,7064.43,2400.87,-66.8805,46.276
1212,-4.0915,-3.84932,0.62447,-250.437,13.0624,-87.3174,-70.3599,43.4674,52.1987,-8.55788,2354.02,171.383,76.9538,7102.04,2400.86,-66.861,46.2759
1213,-4.08977,-3.68917,0.624281,-254.818,4.05359,-92.9327,-72.9508,40.1005,53.9451,-9.05055,2354.04,168.424,76.5023,7065.59,2400.87,-66.8531,46.276
1214,-4.09239,-3.84932,0.624534,-249.96,13.3434,-85.8958,-70.3384,42.8925,54.9473,-11.0778,2354.02,170.693,76.494,7040.42,2400.86,-66.7698,46.2759
1215,-4.08888,-3.52837,0.624218,-256.159,3.49563,-93.9327,-74.0389,39.2388,53.9349,-10.2021,2354.09,171.731,77.1228,7138.98,2400.87,-66.833,46.2761
1216,-4.09328,-3.84891,0.624596,-249.692,12.5936,-85.4303,-71.3061,43.1001,53.7376,-10.2797,2354.11,175.051,75.4754,6793.23,2400.86,-66.6454,46.2758
1217,-4.08801,-3.39751,0.624156,-255.529,2.72036,-93.2757,-74.436,40.0531,53.4307,-9.9693,2354.17,174.554,75.4893,6795.99,2400.87,-66.6179,46.276
1218,-4.09414,-3.84932,0.624655,-248.175,12.552,-85.7599,-68.779,42.5175,54.358,-8.78045,2354.1,173.755,75.6003,6853.0,2400.87,-66.578,46.2758
1219,-4.08719,-3.29426,0.624098,-255.54,2.5885,-92.2654,-74.9699,40.8288,54.9563,-10.3415,2354.19,174.79,75.243,6762.93,2400.87,-66.5716,46.276
1220,-4.09495,-3.84932,0.624713,-250.352,13.1038,-85.6643,-71.6521,42.8898,54.2161,-11.7168,2354.07,173.507,76.0993,6920.7,2400.86,-66.8893,46.2759
1221,-4.08639,-3.21967,0.624043,-256.252,2.30294,-94.5574,-74.3568,40.5132,52.4518,-8.16888,2354.1,171.103,76.3537,6984.93,2400.87,-66.732,46.2761
1222,-4.09571,-3.72774,0.624765,-249.731,13.8226,-85.1791,-71.1199,44.5566,52.9846,-9.36696,2354.09,174.856,75.7799,6837.42,2400.86,-66.5973,46.2759
1223,-4.08567,-3.1715,0.623993,-259.025,2.87049,-96.219,-76.2965,40.3669,50.8662,-8.74545,2354.05,170.632,77.7961,7238.8,2400.86,-67.341,46.2761
1224,-4.09642,-3.55861,0.624814,-248.36,11.9106,-86.152,-69.1726,41.2415,54.4704,-9.94596,2354.02,169.235,76.1033,7020.52,2400.86,-66.7399,46.2758
1225,-4.08499,-3.1509,0.623947,-257.794,1.43658,-95.2175,-76.0718,38.5645,53.3848,-11.0685,2354.1,171.753,76.724,7047.6,2400.87,-67.0623,46.2761
1226,-4.09705,-3.41834,0.624856,-249.397,13.878,-85.6092,-69.6598,42.78,54.9001,-10.3407,2354.09,175.203,76.4955,6983.77,2400.86,-66.4089,46.2758
1227,-4.0844,-3.13748,0.623906,-257.607,3.2813,-95.0125,-74.9552,40.4672,52.8526,-9.45703,2354.06,170.531,77.0152,7096.76,2400.86,-66.9623,46.2761
1228,-4.09761,-3.30792,0.624893,-249.659,13.0367,-85.5872,-70.7429,42.8561,54.2941,-10.5371,2354.09,174.543,76.0901,6915.42,2400.86,-66.6122,46.2758
1229,-4.08388,-3.14,0.623872,-257.394,1.94707,-95.9874,-74.4444,38.3931,52.7465,-8.98505,2354.1,172.133,77.4291,7173.89,2400.87,-66.7628,46.2761
1230,-4.09809,-3.22431,0.624924,-248.617,12.3922,-85.239,-70.0463,42.7558,54.7385,-10.4041,2354.05,171.028,75.7139,6907.44,2400.86,-66.5991,46.2758
1231,-4.08345,-3.16879,0.623845,-256.009,0.867176,-93.6829,-75.7603,39.4977,53.5693,-10.5184,2354.27,178.747,74.6456,6595.9,2400.87,-66.3885,46.276
1232,-4.09847,-3.16855,0.624949,-249.545,12.5624,-86.018,-70.3438,42.0997,54.772,-11.3122,2354.03,170.575,76.1434,6993.36,2400.86,-66.7217,46.2759
1233,-4.08311,-3.22496,0.623824,-255.97,2.63406,-92.4058,-75.7983,41.1756,53.819,-10.2935,2354.22,177.222,74.9674,6661.11,2400.87,-66.4802,46.276
1234,-4.09876,-3.13942,0.624966,-249.303,12.9414,-86.261,-69.2898,42.1156,54.4882,-9.29718,2354.09,174.454,76.392,6980.64,2400.86,-66.533,46.2758
