,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
429,-2.22039,-0.27592,0.772626,-228.876,64.365,-42.1963,-101.749,-36.0509,29.1513,49.0418,1545.51,147.506,91.9538,10116.9,1587.98,-71.0004,47.4541
430,-2.24062,-0.666359,0.775468,-227.945,65.7108,-41.8294,-99.7141,-36.4061,29.4434,49.7167,1545.5,147.906,92.5804,10275.6,1587.98,-70.7894,47.4541
431,-2.20873,-0.176647,0.777573,-230.373,61.3943,-45.4555,-102.43,-39.1342,30.5301,46.348,1545.56,148.475,92.7376,10308.7,1587.98,-70.917,47.4542
432,-2.18518,-0.660559,0.77497,-231.556,55.2609,-49.2199,-105.917,-41.0597,26.9601,45.4382,1545.72,155.636,89.7689,9496.23,1587.99,-70.1525,47.4543
433,-2.2143,-0.476615,0.772572,-227.695,60.777,-42.7956,-101.973,-38.8977,30.3789,46.8058,1545.7,156.687,89.4374,9444.02,1587.98,-70.0976,47.454
434,-2.24123,-0.666333,0.77492,-226.696,63.1546,-42.1281,-98.864,-39.892,30.9863,48.2961,1545.58,151.389,91.2105,9959.96,1587.98,-70.2856,47.454
435,-2.21486,-0.205117,0.777568,-230.981,62.3628,-44.9374,-102.918,-38.5685,29.003,48.0506,1545.54,148.951,93.0879,10317.3,1587.98,-70.9298,47.4542
436,-2.18523,-0.666307,0.775518,-234.624,57.8056,-50.6608,-106.286,-41.1718,26.5864,45.7264,1545.51,145.067,94.1803,10629.4,1587.98,-71.418,47.4544
437,-2.20816,-0.528673,0.772637,-228.55,61.9909,-43.7386,-101.051,-38.7847,30.7818,47.801,1545.56,148.943,91.5442,10018.1,1587.98,-70.6861,47.4542
438,-2.2405,-0.66632,0.774379,-226.187,63.806,-40.3327,-99.7046,-37.6625,31.4598,48.588,1545.67,156.391,89.6958,9506.87,1587.98,-70.0273,47.4539
439,-2.22093,-0.329607,0.777443,-227.44,61.0929,-42.7906,-101.473,-38.0682,30.7625,46.7891,1545.69,155.469,89.5336,9505.68,1587.98,-70.194,47.4541
440,-2.18663,-0.666307,0.776044,-232.905,55.9486,-49.0791,-107.689,-39.3577,25.5406,45.0997,1545.65,151.628,90.7286,9759.64,1587.98,-70.6514,47.4543
441,-2.20228,-0.576526,0.772819,-229.868,61.0834,-45.6926,-102.199,-38.9326,28.4428,48.0753,1545.53,147.158,92.5191,10260.9,1587.98,-70.9759,47.4542
442,-2.23844,-0.455438,0.773871,-228.398,65.2335,-42.8529,-100.142,-37.2209,28.9661,48.7768,1545.51,149.172,92.8954,10299.3,1587.98,-70.7868,47.454
443,-2.22663,-0.513512,0.777205,-228.45,62.2626,-43.2496,-101.643,-37.9731,29.3046,47.9684,1545.61,152.751,91.0448,9834.6,1587.98,-70.412,47.4541
444,-2.18928,-0.553926,0.776524,-231.772,55.5562,-48.9017,-105.63,-41.3523,26.5786,47.1372,1545.7,154.991,89.9889,9535.48,1587.98,-70.4605,47.4543
445,-2.1969,-0.666372,0.773111,-229.443,60.2943,-45.8733,-102.086,-38.7646,29.091,47.0604,1545.62,151.31,91.1579,9907.47,1587.98,-70.6418,47.4542
446,-2.23516,-0.294838,0.773421,-227.51,64.417,-39.653,-101.67,-36.8713,32.792,45.8361,1545.61,153.256,90.2535,9684.84,1587.98,-70.3952,47.454
447,-2.23168,-0.666307,0.776866,-227.768,63.8219,-42.6993,-100.395,-36.8948,29.7137,48.7059,1545.52,147.431,91.8409,10110.5,1587.98,-70.7853,47.4541
448,-2.19308,-0.533077,0.776934,-231.923,57.8192,-47.4077,-106.051,-38.5521,26.5309,47.1937,1545.6,148.993,90.7026,9785.31,1587.98,-70.7593,47.4543
449,-2.19231,-0.666307,0.773498,-231.36,59.3837,-46.5696,-105.226,-38.0633,27.3291,46.3407,1545.6,150.152,91.4288,9934.38,1587.98,-70.7186,47.4543
450,-2.23082,-0.187563,0.773052,-229.042,64.9685,-42.4453,-101.875,-35.6771,27.6544,49.4028,1545.61,154.566,91.3587,9828.69,1587.98,-70.9948,47.454
451,-2.23583,-0.66631,0.776442,-228.188,63.3086,-42.2058,-101.803,-37.0303,29.0068,47.8568,1545.61,152.719,90.4494,9696.37,1587.98,-70.4098,47.454
452,-2.19781,-0.414009,0.777257,-230.795,57.9542,-48.1684,-103.326,-41.0943,28.4506,46.4259,1545.61,149.945,91.7526,10046.7,1587.98,-70.6218,47.4543
453,-2.18871,-0.660146,0.773959,-231.466,58.7387,-47.6192,-104.249,-40.0477,29.5554,44.6529,1545.59,148.84,91.9236,10106.8,1587.98,-70.9037,47.4543
454,-2.22564,-0.186136,0.772778,-227.752,64.5015,-42.9131,-99.4506,-37.5358,30.4874,48.263,1545.5,146.768,92.4716,10279.6,1587.98,-70.923,47.4541
455,-2.23891,-0.666128,0.775951,-229.454,66.1825,-40.7098,-101.748,-36.3248,30.8895,48.5323,1545.55,151.793,92.4962,10132.8,1587.98,-71.1507,47.4541
456,-2.20331,-0.241397,0.777474,-232.681,62.0806,-45.6679,-105.297,-36.7065,27.7805,47.4518,1545.67,157.117,91.6752,9818.35,1587.98,-70.774,47.4543
457,-2.18628,-0.666131,0.774475,-232.855,58.1737,-49.7816,-104.887,-40.1431,26.2301,46.4939,1545.6,150.583,92.4725,10144.9,1587.98,-70.879,47.4543
458,-2.21986,-0.28908,0.772616,-228.163,62.3826,-43.0293,-101.534,-37.8776,29.2095,47.7981,1545.57,149.914,91.0392,9892.66,1587.98,-70.6167,47.4541
459,-2.24073,-0.66619,0.775419,-228.538,64.2947,-40.7487,-101.575,-38.0806,30.8872,47.6683,1545.63,155.497,90.7711,9729.55,1587.98,-70.5259,47.454
460,-2.20927,-0.17457,0.777577,-228.89,58.2279,-43.8241,-103.75,-40.1755,30.4441,45.7568,1545.62,149.813,89.1868,9526.75,1587.98,-70.642,47.4542
461,-2.18513,-0.658414,0.775018,-231.587,55.1309,-47.6087,-106.707,-40.9514,28.097,44.7497,1545.71,154.29,89.1176,9390.37,1587.98,-70.3044,47.4543
462,-2.21376,-0.500171,0.772572,-227.264,61.2165,-41.2237,-102.3,-37.4268,30.9632,46.7783,1545.69,155.462,88.6758,9299.21,1587.98,-70.1068,47.454
463,-2.24123,-0.666131,0.774871,-225.917,62.8512,-38.5208,-101.734,-36.4586,31.4247,47.7127,1545.65,154.439,88.0448,9181.64,1587.98,-70.1549,47.4539
464,-2.21542,-0.213186,0.777561,-228.072,60.3299,-42.7711,-102.743,-37.518,29.1744,48.9732,1545.66,153.244,89.4162,9476.75,1587.98,-70.3341,47.4541
465,-2.18531,-0.666128,0.775565,-232.072,54.5974,-48.353,-107.014,-41.6852,27.6373,45.0625,1545.62,148.645,89.8442,9655.1,1587.98,-70.6552,47.4543
466,-2.20763,-0.528341,0.772648,-228.818,60.958,-44.0798,-102.716,-37.9043,28.7258,47.3703,1545.64,153.191,90.2691,9654.2,1587.98,-70.3625,47.4541
467,-2.24036,-0.666131,0.774332,-228.269,64.9001,-42.4544,-100.711,-36.8867,28.7411,48.289,1545.56,151.519,91.9041,10037.7,1587.98,-70.8685,47.454
468,-2.22146,-0.341216,0.777427,-228.389,61.204,-44.2094,-101.192,-39.4697,30.1865,47.062,1545.58,149.77,91.3042,9975.78,1587.98,-70.4138,47.4541
469,-2.18681,-0.655485,0.776089,-232.442,55.8442,-49.756,-105.558,-42.1101,28.0145,44.6702,1545.65,152.26,91.3773,9925.27,1587.98,-70.3755,47.4543
470,-2.20177,-0.586214,0.772841,-229.827,62.3297,-45.5862,-101.529,-37.9722,29.308,47.1262,1545.53,147.861,93.1194,10391.9,1587.98,-70.7689,47.4542
471,-2.2382,-0.437336,0.773827,-227.546,65.3455,-41.2836,-100.401,-35.5454,29.0824,49.0499,1545.52,148.88,91.6999,10047.5,1587.98,-70.7967,47.454
472,-2.22712,-0.535542,0.777179,-227.989,62.8074,-42.1049,-101.521,-37.2396,30.6611,47.2728,1545.52,146.355,91.1968,10001.7,1587.98,-70.6423,47.4541
473,-2.18959,-0.548097,0.776563,-232.851,57.3532,-49.303,-105.55,-40.4498,26.5185,46.9661,1545.61,150.653,92.1715,10101.2,1587.98,-70.828,47.4543
474,-2.19646,-0.66632,0.773142,-230.146,59.8229,-46.2425,-103.234,-38.6285,27.5283,47.8797,1545.62,151.992,91.356,9895.05,1587.98,-70.5004,47.4542
475,-2.23481,-0.280459,0.773385,-227.881,64.6778,-43.6497,-98.5472,-39.013,29.9422,48.5463,1545.41,141.428,93.739,10723.5,1587.98,-71.3592,47.4541
476,-2.23209,-0.666307,0.776831,-228.008,62.6822,-43.0734,-100.477,-39.3696,31.1471,46.2297,1545.54,148.344,91.751,10126.0,1587.98,-70.6171,47.4541
477,-2.19347,-0.536093,0.776966,-230.318,55.7595,-47.9589,-104.82,-40.7259,27.5165,45.8115,1545.72,155.449,89.4975,9471.41,1587.99,-69.9961,47.4542
478,-2.19196,-0.664042,0.773536,-229.025,58.2276,-47.2168,-101.889,-39.7854,27.8413,48.342,1545.56,146.028,91.1687,10017.2,1587.98,-70.5974,47.4542
479,-2.23039,-0.183424,0.773023,-226.721,63.725,-41.4127,-100.106,-36.6361,29.7755,49.0636,1545.57,150.433,90.5315,9759.59,1587.98,-70.3922,47.454
480,-2.23615,-0.666333,0.776401,-227.891,65.2267,-43.6693,-98.2067,-38.0881,30.1151,49.3505,1545.43,143.198,93.7664,10654.4,1587.98,-71.0542,47.4541
481,-2.19828,-0.394288,0.77728,-230.179,58.6659,-48.1963,-102.104,-40.3097,28.2116,47.2144,1545.53,144.925,92.2495,10289.4,1587.98,-70.743,47.4543
482,-2.18844,-0.660549,0.774003,-231.818,57.8129,-47.2398,-105.79,-40.1155,29.2513,43.7972,1545.64,151.428,90.709,9786.17,1587.98,-70.631,47.4543
483,-2.22514,-0.190675,0.772758,-228.578,63.7141,-42.0592,-102.349,-36.4734,29.539,47.1769,1545.66,156.904,90.0005,9509.33,1587.98,-70.3815,47.454
484,-2.23913,-0.666307,0.775904,-228.664,64.2492,-41.6088,-102.233,-36.5361,29.0519,47.9653,1545.69,159.328,90.1126,9498.56,1587.98,-70.2607,47.454
485,-2.20384,-0.230859,0.777488,-231.097,60.5738,-48.0315,-102.388,-39.1451,26.9407,48.583,1545.59,151.365,92.8554,10229.7,1587.98,-70.6742,47.4542
486,-2.18613,-0.666264,0.774523,-232.502,57.7089,-48.5581,-105.134,-40.6472,27.8067,46.095,1545.6,150.253,92.1438,10108.5,1587.98,-70.8289,47.4543
487,-2.21932,-0.303811,0.772607,-228.979,64.3461,-42.2817,-101.673,-36.3627,29.6904,48.3356,1545.54,149.118,91.9324,10074.8,1587.98,-70.9374,47.4541
488,-2.24083,-0.666287,0.775371,-228.436,65.2656,-39.4063,-102.035,-36.5811,31.8938,47.8619,1545.54,150.34,91.4528,9971.58,1587.98,-70.7854,47.4541
489,-2.20981,-0.174094,0.777581,-229.871,61.2491,-44.8268,-103.268,-37.1522,28.7765,47.0492,1545.62,152.217,91.1148,9845.96,1587.98,-70.4898,47.4542
490,-2.18509,-0.657334,0.775067,-233.323,57.123,-49.4717,-106.455,-40.7081,27.8971,43.3675,1545.63,151.01,91.7387,10010.5,1587.98,-70.873,47.4543
491,-2.21321,-0.52407,0.772573,-228.731,61.6835,-42.9497,-102.732,-37.7524,29.3107,47.2149,1545.64,153.934,90.241,9627.94,1587.98,-70.3354,47.4541
492,-2.24121,-0.66631,0.77482,-228.316,64.3272,-40.6671,-102.072,-37.3488,31.0671,46.322,1545.65,156.391,90.3924,9627.52,1587.98,-70.6233,47.454
493,-2.21598,-0.221429,0.777553,-229.729,61.4404,-44.3966,-102.875,-38.3833,29.7409,46.1007,1545.57,149.827,91.4684,9978.52,1587.98,-70.811,47.4542
494,-2.1854,-0.66631,0.775614,-231.798,55.1001,-49.8697,-104.923,-42.8572,28.2612,44.6306,1545.58,146.797,91.5761,10107.2,1587.98,-70.6583,47.4543
495,-2.20709,-0.529511,0.77266,-229.25,62.5786,-44.0416,-101.683,-37.6554,29.7084,47.8146,1545.57,150.389,92.0429,10090.0,1587.98,-70.7379,47.4542
496,-2.24022,-0.666079,0.774285,-228.468,66.0338,-40.3158,-101.491,-35.6879,30.767,47.8736,1545.58,153.378,91.8183,9984.94,1587.98,-70.8761,47.454
497,-2.22199,-0.354489,0.777409,-228.276,62.4231,-43.63,-101.058,-37.6142,29.749,48.2208,1545.59,150.887,91.3484,9941.66,1587.98,-70.4677,47.4541
498,-2.18701,-0.645459,0.776134,-232.584,55.6611,-48.7471,-106.887,-40.5921,26.1275,46.6392,1545.65,151.49,90.5633,9724.48,1587.98,-70.5433,47.4543
499,-2.20127,-0.596307,0.772864,-230.203,60.7727,-44.6193,-103.621,-38.912,30.1754,45.6263,1545.59,150.455,91.4708,9973.84,1587.98,-70.8243,47.4542
500,-2.23794,-0.419581,0.773786,-228.101,64.0491,-41.0503,-101.473,-38.2403,31.8756,45.5106,1545.6,152.71,90.7237,9793.55,1587.98,-70.5257,47.454
501,-2.22758,-0.558177,0.777152,-229.394,63.0913,-42.4887,-102.827,-37.5369,30.2767,46.6951,1545.62,153.602,90.8524,9762.26,1587.98,-70.7318,47.4541
502,-2.18988,-0.542739,0.776603,-232.11,56.0304,-48.749,-106.19,-40.7249,26.7639,45.9921,1545.61,148.986,90.7957,9845.47,1587.98,-70.6961,47.4543
503,-2.19602,-0.666131,0.773174,-229.156,59.0895,-44.5532,-103.096,-39.3893,30.0609,46.9975,1545.63,150.583,89.9541,9659.33,1587.98,-70.4837,47.4542
504,-2.23446,-0.267905,0.773349,-226.523,63.8629,-41.0191,-99.7547,-37.3798,31.0155,48.127,1545.54,148.718,90.9595,9925.54,1587.98,-70.431,47.454
505,-2.23249,-0.666183,0.776796,-228.233,64.4229,-42.7649,-100.179,-37.2496,30.1287,48.6249,1545.54,149.363,92.4271,10194.9,1587.98,-70.7652,47.4541
506,-2.19386,-0.540466,0.776998,-230.845,57.1367,-47.7564,-103.971,-41.0297,28.2547,47.4135,1545.65,151.836,90.8082,9796.83,1587.98,-70.2846,47.4543
507,-2.19159,-0.660457,0.773574,-230.333,58.2318,-47.4824,-103.357,-40.4753,28.7248,45.9606,1545.62,150.645,91.2469,9941.37,1587.98,-70.4732,47.4542
508,-2.22996,-0.179587,0.772995,-227.279,62.8624,-42.1273,-100.375,-38.5308,29.9645,48.4463,1545.61,152.364,90.2933,9694.25,1587.98,-70.3503,47.454
509,-2.23647,-0.666154,0.776359,-228.565,63.7853,-42.2768,-100.558,-39.473,31.6668,46.6293,1545.55,149.998,91.9269,10119.1,1587.98,-70.7525,47.4541
510,-2.19875,-0.375229,0.777304,-231.731,58.9447,-47.4862,-104.205,-40.4798,28.9093,45.5559,1545.63,152.343,92.2199,10105.3,1587.98,-70.7037,47.4543
511,-2.18818,-0.662226,0.774048,-231.118,57.7876,-47.1602,-104.52,-40.262,28.7376,46.4633,1545.69,154.897,90.4353,9655.53,1587.98,-70.4053,47.4542
512,-2.22464,-0.196966,0.77274,-227.895,63.9772,-41.6146,-100.453,-38.143,31.8991,47.9449,1545.6,152.14,91.1745,9886.29,1587.98,-70.6943,47.454
513,-2.23933,-0.666307,0.775858,-227.6,64.9609,-41.8916,-99.2264,-37.8942,30.8282,49.371,1545.52,148.767,92.153,10152.3,1587.98,-70.8306,47.4541
514,-2.20435,-0.221923,0.777501,-230.632,60.6061,-46.2419,-102.616,-39.328,29.4687,47.0669,1545.58,149.759,92.2354,10144.4,1587.98,-70.8015,47.4543
515,-2.18598,-0.665993,0.774571,-231.326,56.1948,-49.8563,-103.697,-42.4228,27.768,46.0246,1545.57,146.388,91.7552,10155.2,1587.98,-70.619,47.4543
516,-2.21878,-0.318815,0.772599,-227.763,61.2811,-41.2531,-102.812,-37.9036,30.0725,47.5719,1545.67,155.253,88.8813,9334.52,1587.98,-70.1469,47.454
517,-2.24091,-0.666333,0.775322,-227.178,63.3132,-40.9083,-101.07,-38.0984,31.4399,46.3651,1545.6,152.163,90.0467,9648.77,1587.98,-70.2786,47.454
518,-2.21036,-0.173832,0.777584,-229.309,59.4621,-44.5281,-103.257,-39.4222,29.8098,46.5699,1545.66,153.759,90.0809,9615.85,1587.98,-70.391,47.4542
519,-2.18506,-0.65649,0.775117,-232.041,56.1734,-50.1328,-104.81,-41.4212,26.8451,46.0816,1545.54,144.934,92.6135,10357.5,1587.98,-71.0424,47.4544
520,-2.21265,-0.549489,0.772577,-229.242,63.7341,-43.7246,-101.055,-37.1007,28.7965,49.6081,1545.51,146.653,92.6912,10320.0,1587.98,-71.0755,47.4542
521,-2.24116,-0.66631,0.774773,-228.05,65.4424,-40.0544,-101.29,-36.2554,30.9458,48.4507,1545.51,147.992,91.8463,10101.2,1587.98,-70.9938,47.4541
522,-2.21651,-0.231025,0.777546,-228.725,61.7836,-44.7762,-101.097,-37.9216,28.5296,49.3954,1545.58,149.847,91.6221,9997.85,1587.98,-70.4544,47.4542
523,-2.18548,-0.66631,0.775662,-233.802,56.3819,-49.6244,-107.6,-40.4291,26.2229,44.7143,1545.64,152.008,91.6477,9952.76,1587.98,-70.7513,47.4544
524,-2.20655,-0.531109,0.772674,-230.436,62.3261,-44.387,-102.796,-38.5091,29.417,47.5099,1545.55,149.319,92.3985,10199.3,1587.98,-70.9512,47.4542
525,-2.24007,-0.639436,0.774238,-228.029,64.0673,-40.743,-100.58,-39.1905,31.2709,49.0643,1545.54,149.262,91.1603,9940.84,1587.98,-70.6041,47.454
526,-2.22251,-0.368113,0.77739,-228.707,61.5423,-43.6321,-102.076,-38.2491,28.9247,48.2971,1545.64,154.171,90.4559,9672.75,1587.98,-70.4268,47.4541
527,-2.18723,-0.635728,0.776176,-232.164,54.8209,-48.0633,-107.766,-40.7988,27.7115,43.6976,1545.7,153.787,89.4016,9458.22,1587.98,-70.4452,47.4543
528,-2.20079,-0.607736,0.772886,-229.362,60.6493,-43.7037,-103.424,-37.7653,29.6205,47.1675,1545.67,155.062,90.2251,9616.86,1587.98,-70.2507,47.4542
529,-2.23769,-0.403347,0.773743,-228.997,66.1613,-40.377,-100.647,-38.02,33.0034,46.9023,1545.44,144.249,93.1825,10513.6,1587.98,-71.1847,47.4541
530,-2.22807,-0.582021,0.777124,-230.03,64.8708,-42.1659,-101.887,-37.4991,31.4183,46.9895,1545.48,146.009,93.1993,10452.1,1587.98,-71.2804,47.4542
531,-2.19019,-0.538471,0.776642,-233.62,58.5307,-49.3947,-105.291,-40.7507,27.6823,45.5622,1545.59,150.373,92.9739,10286.0,1587.98,-71.0676,47.4544
532,-2.19558,-0.666267,0.773207,-229.798,59.3314,-47.1252,-101.816,-40.6939,28.9747,47.0201,1545.6,150.157,92.154,10168.8,1587.98,-70.4115,47.4542
533,-2.23409,-0.255626,0.773314,-227.902,63.5921,-40.9462,-101.824,-37.2356,29.803,48.0902,1545.61,153.487,90.3476,9673.85,1587.98,-70.3809,47.454
534,-2.23288,-0.666264,0.77676,-228.502,63.0279,-42.359,-101.297,-38.5128,29.9945,48.2167,1545.62,154.24,90.9117,9776.19,1587.98,-70.4912,47.4541
535,-2.19426,-0.545136,0.77703,-232.337,58.6307,-50.1593,-103.084,-41.4424,27.0843,47.0527,1545.59,150.094,93.5547,10432.9,1587.98,-70.8332,47.4543
536,-2.19125,-0.658657,0.773614,-231.647,60.2522,-47.4099,-103.48,-39.1235,27.9865,47.766,1545.56,148.642,93.322,10391.7,1587.98,-71.0635,47.4543
537,-2.22951,-0.1772,0.772967,-227.372,64.1037,-41.5847,-100.048,-37.4485,30.5951,48.7935,1545.62,154.146,90.7542,9745.05,1587.98,-70.3278,47.454
538,-2.23678,-0.66633,0.776316,-228.335,64.6566,-40.7867,-101.219,-37.2628,31.5919,47.719,1545.55,150.093,91.5555,9983.29,1587.98,-70.7962,47.4541
539,-2.19924,-0.35747,0.777325,-231.07,59.6032,-47.4501,-103.0,-39.7829,28.6345,47.0384,1545.57,148.517,92.2921,10185.0,1587.98,-70.7632,47.4543
540,-2.18795,-0.664589,0.774092,-232.268,58.8477,-49.4747,-103.379,-40.7038,26.7895,47.5972,1545.52,145.789,93.7845,10582.8,1587.98,-71.2082,47.4544
541,-2.22414,-0.203277,0.772723,-227.559,62.3587,-42.3361,-100.937,-38.3347,29.6368,48.3517,1545.63,153.719,90.2384,9670.68,1587.98,-70.3159,47.454
542,-2.23952,-0.666307,0.775811,-226.929,62.721,-40.899,-101.827,-36.8531,29.9241,46.6669,1545.69,156.935,88.7922,9297.7,1587.98,-70.2477,47.4539
543,-2.20488,-0.2132,0.777513,-229.542,58.3837,-45.526,-103.75,-39.5316,28.9844,46.3151,1545.74,157.769,89.3775,9395.84,1587.98,-70.2571,47.4542
544,-2.18585,-0.666159,0.774619,-232.522,57.5209,-48.678,-105.372,-40.4279,27.2363,46.7322,1545.64,152.47,91.865,9990.11,1587.98,-70.8702,47.4543
545,-2.21824,-0.335066,0.772592,-228.974,63.5241,-40.8502,-103.147,-36.1972,30.2271,48.1393,1545.62,153.342,90.4263,9660.93,1587.98,-70.5799,47.4541
546,-2.241,-0.666333,0.775272,-228.777,65.5479,-39.3433,-101.858,-37.5211,33.5877,45.8575,1545.55,151.041,91.6242,10004.9,1587.98,-70.8024,47.4541
547,-2.21091,-0.174916,0.777584,-228.68,59.9818,-44.1293,-102.107,-39.3924,30.6444,46.9669,1545.59,148.759,90.6336,9848.61,1587.98,-70.4587,47.4542
548,-2.18505,-0.656905,0.775165,-232.207,55.4412,-49.3338,-106.131,-41.2833,26.6202,45.8694,1545.7,155.074,90.3673,9636.42,1587.98,-70.1246,47.4543
549,-2.21211,-0.551111,0.77258,-230.018,63.0366,-43.7061,-102.961,-36.868,28.1111,48.0308,1545.61,153.902,91.5301,9883.56,1587.98,-70.5059,47.4541
550,-2.24112,-0.666131,0.774724,-229.085,65.2145,-40.9974,-101.925,-36.9651,29.8958,47.7635,1545.55,151.781,91.842,10015.8,1587.98,-70.7879,47.454
551,-2.21706,-0.240888,0.777536,-229.521,61.1527,-44.177,-102.061,-40.0602,30.8682,46.6868,1545.57,149.099,91.507,10012.3,1587.98,-70.7204,47.4542
552,-2.18558,-0.666131,0.775709,-232.453,55.711,-50.4535,-105.558,-40.9318,24.8757,47.3788,1545.68,153.86,91.0547,9797.29,1587.98,-70.5165,47.4543
553,-2.20603,-0.53398,0.772688,-228.334,61.7724,-44.7673,-100.696,-37.9858,28.9407,48.898,1545.69,156.829,90.7866,9714.13,1587.98,-70.3445,47.4541
554,-2.23992,-0.613968,0.774192,-227.781,65.374,-40.3526,-101.085,-36.1017,30.8893,48.1675,1545.53,149.417,91.3277,9957.79,1587.98,-70.8814,47.454
555,-2.22302,-0.382882,0.777371,-230.46,64.1506,-42.1603,-103.208,-37.0411,31.164,47.0455,1545.51,147.237,92.6474,10268.2,1587.98,-71.1079,47.4542
556,-2.18743,-0.623313,0.776222,-233.189,56.7623,-49.9925,-106.386,-40.3074,26.128,45.5508,1545.62,151.257,92.0324,10039.1,1587.98,-70.7044,47.4544
557,-2.20028,-0.619202,0.772912,-229.226,59.9103,-45.2159,-102.338,-39.4542,29.1294,47.4968,1545.57,148.658,91.2682,9985.37,1587.98,-70.5907,47.4542
558,-2.2374,-0.387401,0.773702,-227.978,63.891,-40.4298,-102.255,-36.9983,30.6564,46.785,1545.59,152.469,90.2649,9673.38,1587.98,-70.5917,47.454
559,-2.22852,-0.60599,0.777094,-228.131,62.293,-43.3122,-102.157,-36.5243,28.0349,47.5809,1545.61,152.483,90.5345,9714.95,1587.98,-70.2743,47.4541
560,-2.19053,-0.534508,0.776678,-232.942,57.2148,-49.3393,-105.95,-40.6345,26.9242,45.5768,1545.57,147.741,92.5361,10228.6,1587.98,-71.0246,47.4544
561,-2.19518,-0.666307,0.773239,-231.279,61.3765,-46.3598,-103.127,-38.4037,28.5379,47.7264,1545.61,152.678,92.4927,10111.6,1587.98,-70.6892,47.4543
562,-2.23373,-0.244653,0.773279,-227.698,64.8761,-41.0073,-100.508,-36.9111,31.1998,47.6361,1545.57,150.85,91.3269,9954.27,1587.98,-70.7436,47.454
563,-2.23328,-0.66631,0.776723,-228.564,64.5211,-41.6878,-101.575,-36.2519,30.169,47.8655,1545.61,154.349,91.3446,9852.37,1587.98,-70.4376,47.4541
564,-2.19467,-0.550821,0.777061,-232.639,59.9991,-49.2885,-103.426,-39.8335,27.4472,47.376,1545.55,148.545,93.8443,10490.4,1587.98,-71.1037,47.4543
565,-2.1909,-0.656904,0.773655,-232.559,60.7416,-49.081,-103.305,-39.2296,26.6911,47.6241,1545.48,144.355,94.6043,10764.2,1587.98,-71.4542,47.4544
566,-2.22906,-0.175093,0.772941,-228.028,63.6034,-42.538,-100.967,-37.4241,29.0005,48.5922,1545.58,151.998,91.2833,9890.65,1587.98,-70.476,47.454
567,-2.23707,-0.66631,0.776273,-227.106,62.2282,-41.3782,-100.962,-38.9827,31.2199,46.9625,1545.65,154.569,89.4528,9489.68,1587.98,-70.123,47.454
568,-2.19972,-0.339956,0.777346,-230.422,57.8804,-46.5301,-104.379,-40.1632,29.1718,45.4048,1545.64,151.276,90.4877,9753.47,1587.98,-70.2491,47.4542
569,-2.18772,-0.66631,0.774138,-231.689,58.238,-47.6166,-104.863,-39.631,28.039,46.1667,1545.67,154.08,91.5034,9914.34,1587.98,-70.5873,47.4543
570,-2.22364,-0.210968,0.772707,-229.081,65.3041,-43.0032,-99.763,-38.4582,32.0172,46.7283,1545.51,147.724,93.4783,10503.2,1587.98,-70.992,47.4541
571,-2.23971,-0.666267,0.775765,-229.177,66.1122,-40.617,-101.53,-36.4679,31.363,47.5516,1545.54,150.649,92.4067,10162.9,1587.98,-71.0743,47.4541
572,-2.2054,-0.205731,0.777524,-229.152,59.7195,-46.4281,-101.667,-38.9566,27.9652,48.8139,1545.62,151.263,91.3738,9938.91,1587.98,-70.4186,47.4542
573,-2.18572,-0.665741,0.774666,-230.887,55.7638,-49.0038,-104.669,-40.8883,26.7673,46.6945,1545.7,154.374,90.0322,9598.21,1587.98,-70.0838,47.4542
574,-2.21771,-0.351747,0.772586,-228.521,62.4797,-42.7542,-102.528,-36.968,29.1287,47.261,1545.71,158.231,89.2733,9353.61,1587.98,-70.2189,47.454
575,-2.24107,-0.666287,0.775224,-228.63,64.3968,-40.2538,-103.036,-36.3747,30.5874,46.0817,1545.6,153.402,90.3929,9671.11,1587.98,-70.4898,47.454
576,-2.21146,-0.176168,0.777586,-231.497,61.9813,-45.3579,-103.912,-38.1894,29.0108,46.1347,1545.56,150.05,92.8601,10254.0,1587.98,-70.8963,47.4543
577,-2.18504,-0.657793,0.775215,-233.772,57.8433,-50.5864,-105.474,-40.6823,26.2339,46.2295,1545.55,147.363,93.8833,10552.5,1587.98,-71.0238,47.4544
578,-2.21155,-0.54707,0.772585,-228.272,62.3739,-42.936,-101.662,-37.3662,30.392,46.9524,1545.56,148.775,91.3453,10002.4,1587.98,-70.5228,47.4541
579,-2.24107,-0.66629,0.774675,-225.949,63.7857,-40.9604,-98.5615,-38.5925,31.7144,48.8416,1545.58,150.641,90.502,9802.88,1587.98,-70.1806,47.454
580,-2.2176,-0.25229,0.777526,-227.859,60.6524,-42.8394,-101.906,-38.4535,30.6372,47.5918,1545.68,154.947,89.452,9479.76,1587.98,-70.1327,47.4541
581,-2.1857,-0.666258,0.775756,-232.66,56.0609,-50.3972,-105.919,-40.6852,25.7533,45.6594,1545.6,148.838,91.8686,10073.7,1587.98,-70.7975,47.4544
